customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure
5727-MYATE,Male,0,Yes,Yes,2,1,2,Credit card (automatic),90.8,6397.6,No,70.46
5729-KLZAR,Female,0,Yes,Yes,1,2,0,Electronic check,80.85,302.75,Yes,3.74
5730-DBDSI,Male,0,No,No,1,0,2,Bank transfer (automatic),19.7,1253.8,No,63.64
5730-RIITO,Female,1,No,No,0,1,0,Credit card (automatic),33.45,1500.25,No,44.85
5732-IKGQH,Male,1,Yes,No,1,2,1,Bank transfer (automatic),104.45,5481.25,No,52.48
5734-EJKXG,Female,0,No,No,2,2,1,Electronic check,118.6,7365.7,No,62.11
5736-YEJAX,Male,0,No,Yes,2,1,2,Credit card (automatic),79.45,5502.55,No,69.26
5740-YHGTW,Male,0,Yes,Yes,2,2,0,Credit card (automatic),97.55,6669.05,No,68.37
5743-KHMNA,Male,0,No,No,2,0,2,Bank transfer (automatic),25.55,1898.1,No,74.29
5747-PMBSQ,Male,1,Yes,No,1,2,0,Mailed check,92.5,934.1,Yes,10.10
5748-RNCJT,Male,0,No,No,2,2,2,Bank transfer (automatic),106.5,7348.8,Yes,69.00
5751-USDBL,Male,0,Yes,Yes,1,1,2,Mailed check,81,3846.35,No,47.49
5753-QQWPW,Female,0,No,No,1,1,1,Electronic check,59.9,1654.7,No,27.62
5756-JYOJT,Female,0,No,No,1,1,1,Credit card (automatic),64.9,697.25,No,10.74
5756-OZRIO,Male,1,Yes,No,2,1,1,Bank transfer (automatic),64.05,3902.6,No,60.93
5759-RCVCB,Female,0,No,No,0,1,0,Credit card (automatic),35.2,108.95,Yes,3.10
5760-FXFVO,Male,0,No,No,1,2,0,Electronic check,78.95,494.95,No,6.27
5760-IFJOZ,Male,0,No,No,2,2,0,Mailed check,107.95,313.6,No,2.91
5760-WRAHC,Female,1,No,No,1,1,0,Mailed check,69.75,1545.4,No,22.16
5762-TJXGK,Female,0,No,No,0,1,2,Bank transfer (automatic),58.75,3038.55,No,51.72
5766-FTRTS,Male,0,Yes,No,1,1,2,Mailed check,84.45,6033.1,No,71.44
5766-XQXMQ,Female,0,No,No,1,1,0,Bank transfer (automatic),68.85,1970.5,Yes,28.62
5766-ZJYBB,Male,0,No,No,1,0,0,Mailed check,19.4,19.4,Yes,1.00
5774-QPLTF,Male,0,Yes,Yes,1,0,1,Mailed check,20.35,938.95,No,46.14
5774-XZTQC,Female,0,Yes,Yes,1,0,0,Mailed check,20.45,150.75,No,7.37
5777-KJIRB,Female,0,No,No,1,1,1,Mailed check,50.25,2023.55,No,40.27
5777-ZPQNC,Female,0,No,No,1,0,1,Electronic check,20.15,260.7,No,12.94
5778-BVOFB,Female,0,No,No,1,1,0,Bank transfer (automatic),59.5,530.05,No,8.91
5780-INQIK,Female,0,No,No,1,1,0,Electronic check,49.4,408.25,No,8.26
5781-BKHOP,Female,0,Yes,No,2,2,2,Bank transfer (automatic),100.65,7334.05,No,72.87
5781-RFZRP,Male,0,Yes,No,2,1,2,Credit card (automatic),73.5,5357.75,No,72.89
5787-KXGIY,Male,0,Yes,No,1,0,2,Credit card (automatic),19.3,1304.8,No,67.61
5788-YPOEG,Female,0,Yes,Yes,1,1,2,Mailed check,84.75,2839.45,No,33.50
5789-LDFXO,Male,0,No,No,2,0,1,Electronic check,24.6,592.65,No,24.09
5791-KAJFD,Female,0,Yes,Yes,2,1,1,Bank transfer (automatic),68.75,3808,No,55.39
5792-JALQC,Female,1,No,No,2,1,2,Bank transfer (automatic),59.85,3103.25,No,51.85
5793-YOLJN,Female,0,Yes,Yes,1,0,2,Mailed check,21,1210.3,No,57.63
5795-BKOYE,Female,0,Yes,Yes,1,1,1,Bank transfer (automatic),59.1,4134.7,No,69.96
5795-KTGUD,Female,0,Yes,No,2,2,2,Bank transfer (automatic),110.8,7553.6,No,68.17
5797-APWZC,Female,0,No,No,1,2,0,Electronic check,90.6,90.6,Yes,1.00
5799-JRCZO,Female,0,No,Yes,1,0,2,Credit card (automatic),19.5,1215.1,No,62.31
5802-ADBRC,Female,0,Yes,No,2,2,1,Mailed check,104.4,5232.9,No,50.12
5803-NQJZO,Male,0,Yes,No,2,1,2,Bank transfer (automatic),67.8,4804.65,No,70.87
5804-HYIEZ,Male,0,Yes,Yes,2,2,0,Electronic check,106.05,7554.05,No,71.23
5804-JMYIO,Female,0,Yes,Yes,1,0,2,Mailed check,19.75,757.95,No,38.38
5804-LEPIM,Female,1,No,No,1,2,0,Electronic check,70.35,139.05,Yes,1.98
5808-TOTXO,Female,0,No,Yes,1,0,1,Credit card (automatic),20.55,57.4,No,2.79
5811-IWXYM,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),101.25,5301.1,No,52.36
5813-UECBU,Male,1,No,No,2,2,0,Credit card (automatic),83.85,2716.3,Yes,32.39
5815-HGGHV,Male,0,Yes,No,1,1,1,Mailed check,64.15,1274.45,No,19.87
5816-JMLGY,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),80.4,5717.85,No,71.12
5816-QVHRX,Female,0,No,No,2,2,0,Credit card (automatic),100.3,3541.4,No,35.31
5816-SCGFC,Female,1,No,No,1,1,0,Mailed check,51.3,419.35,No,8.17
5820-PTRYM,Female,1,Yes,No,2,1,1,Credit card (automatic),68.45,4014,No,58.64
5821-MMEIL,Female,0,Yes,No,1,0,2,Bank transfer (automatic),19.9,1115.6,No,56.06
5825-XJOCM,Male,0,No,Yes,2,1,1,Bank transfer (automatic),64.4,3035.35,No,47.13
5827-MWCZK,Male,0,Yes,Yes,2,2,0,Credit card (automatic),96.95,5432.2,No,56.03
5828-AVIPD,Male,0,Yes,Yes,2,2,1,Electronic check,100.95,1875.55,Yes,18.58
5828-DWPIL,Male,1,Yes,No,2,2,0,Electronic check,89.1,5618.3,No,63.06
5829-NVSQN,Female,0,Yes,No,1,1,1,Bank transfer (automatic),68.75,1689.45,No,24.57
5832-EXGTT,Male,0,Yes,Yes,1,1,0,Mailed check,60.2,1834.15,No,30.47
5832-TRLPB,Male,0,No,No,1,1,1,Bank transfer (automatic),75.35,2243.9,No,29.78
5832-XKAES,Male,0,No,No,1,2,0,Credit card (automatic),69.8,134.7,Yes,1.93
5834-ASPWA,Male,0,No,No,2,2,0,Electronic check,75.45,75.45,Yes,1.00
5835-BEQEU,Male,0,No,No,2,2,0,Electronic check,76.95,228.4,Yes,2.97
5837-LXSDN,Female,0,Yes,Yes,1,1,1,Credit card (automatic),58.85,1215.45,No,20.65
5839-SUYVZ,Male,0,No,No,1,2,0,Credit card (automatic),74.55,1170.5,No,15.70
5840-NVDCG,Female,0,Yes,Yes,1,1,2,Bank transfer (automatic),68.25,1114.85,No,16.33
5842-POCOP,Female,0,Yes,No,1,2,0,Mailed check,88.9,454.15,Yes,5.11
5843-TTHGI,Female,0,No,No,1,1,0,Mailed check,50,892.7,No,17.85
5844-QVTAT,Female,0,Yes,Yes,1,1,1,Mailed check,58.45,1955.4,No,33.45
5845-BZZIB,Male,0,Yes,Yes,1,0,2,Mailed check,20.1,655.3,No,32.60
5846-ABOBJ,Male,0,Yes,No,2,0,2,Bank transfer (automatic),24.45,1730.65,No,70.78
5846-NEQVZ,Male,0,Yes,Yes,1,1,2,Credit card (automatic),70.85,4973.4,No,70.20
5846-QFDFI,Female,0,Yes,Yes,2,2,0,Credit card (automatic),88.6,2888.7,No,32.60
5847-MXBEO,Male,0,No,No,1,0,1,Mailed check,20.3,475.1,No,23.40
5848-FHRFC,Female,0,No,No,1,0,2,Bank transfer (automatic),20.05,1386.9,No,69.17
5849-ASHZJ,Male,0,No,Yes,1,0,1,Credit card (automatic),20.05,552.9,No,27.58
5850-BDWCY,Female,0,No,No,1,0,0,Mailed check,20.2,123.65,No,6.12
5854-KSRBJ,Male,0,Yes,Yes,2,0,2,Mailed check,25.4,1782.05,No,70.16
5855-EIBDE,Female,0,Yes,No,2,2,2,Credit card (automatic),106.65,5174.35,No,48.52
5857-TYBCJ,Male,1,Yes,No,2,2,0,Electronic check,89.2,4040.2,No,45.29
5857-XRECV,Female,0,No,Yes,1,0,1,Bank transfer (automatic),20.5,38.25,No,1.87
5858-EAFCZ,Male,0,No,No,1,1,0,Mailed check,44.45,44.45,No,1.00
5859-HZYLF,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.15,515.75,No,26.93
5862-BRIXZ,Male,0,No,No,0,1,2,Bank transfer (automatic),60.75,2893.4,No,47.63
5863-OOKCL,Female,0,No,No,1,0,0,Mailed check,18.85,163.2,No,8.66
5868-CZJDR,Male,0,No,Yes,0,1,0,Mailed check,31.35,31.35,Yes,1.00
5868-YTYKS,Male,0,No,Yes,1,0,0,Mailed check,20.25,20.25,No,1.00
5868-YWPDW,Male,1,Yes,No,1,2,0,Electronic check,84.2,519.15,Yes,6.17
5871-DGTXZ,Male,0,No,No,1,0,1,Mailed check,19.8,607.7,No,30.69
5872-OEQNH,Female,0,No,No,0,1,1,Electronic check,44.45,2773.9,No,62.40
5875-YPQFJ,Male,0,No,No,1,2,0,Electronic check,69.9,69.9,Yes,1.00
5876-HZVZM,Female,0,Yes,Yes,1,1,0,Credit card (automatic),55.9,365.35,Yes,6.54
5876-QMYLD,Female,0,Yes,Yes,1,0,1,Mailed check,20.05,415.1,No,20.70
5879-HMFFH,Female,0,Yes,No,2,1,2,Bank transfer (automatic),88.05,6520.8,No,74.06
5879-SESNB,Female,0,No,No,2,2,0,Electronic check,75.25,888.65,No,11.81
5882-CMAZQ,Female,0,Yes,Yes,0,1,0,Electronic check,34.25,163.55,No,4.78
5883-GTGVD,Male,0,No,No,2,2,0,Electronic check,99.95,1931.75,Yes,19.33
5884-FBCTL,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),25.1,1857.85,No,74.02
5884-GCYMI,Male,0,No,No,1,2,0,Mailed check,69.4,69.4,Yes,1.00
5886-VLQVU,Male,0,Yes,No,2,2,0,Bank transfer (automatic),89.85,3161.2,No,35.18
5887-IKKYO,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),94.35,5563.65,No,58.97
5889-JTMUL,Female,1,Yes,No,2,2,0,Electronic check,95.05,4888.7,Yes,51.43
5889-LFOLL,Female,0,No,No,2,2,0,Electronic check,84.6,1115.2,Yes,13.18
5893-KCLGT,Female,0,No,Yes,1,0,2,Mailed check,19.75,1567,No,79.34
5893-PYOLZ,Male,0,No,No,1,1,2,Credit card (automatic),81.8,4534.45,No,55.43
5895-QSXOD,Male,0,No,No,1,2,0,Mailed check,70.05,657.5,No,9.39
5896-NPFWW,Male,0,Yes,Yes,1,1,0,Electronic check,50.15,168.15,Yes,3.35
5897-ZYEKH,Female,1,Yes,No,2,2,1,Electronic check,105.6,7112.15,No,67.35
5898-IGSLP,Male,0,Yes,Yes,2,2,0,Electronic check,89.3,2823,No,31.61
5899-MQZZL,Female,0,No,No,2,2,0,Mailed check,75,999.45,Yes,13.33
5899-OUVKV,Male,0,No,No,1,2,0,Electronic check,94.5,2979.2,No,31.53
5902-WBLSE,Female,0,Yes,Yes,1,0,2,Credit card (automatic),20.15,1411.2,No,70.03
5906-BFOZT,Male,0,No,No,1,0,0,Mailed check,19.5,19.5,No,1.00
5906-CVLHP,Female,0,Yes,Yes,1,1,1,Credit card (automatic),54.15,2319.8,Yes,42.84
5906-DVAPM,Female,0,Yes,Yes,2,1,1,Credit card (automatic),75,4213.9,No,56.19
5908-QMGOE,Male,1,No,No,2,2,0,Credit card (automatic),74.2,1133.9,Yes,15.28
5909-ECHUI,Female,0,No,No,1,1,0,Electronic check,56.25,56.25,Yes,1.00
5913-INRQV,Male,1,Yes,No,1,2,1,Mailed check,90.15,3128.8,No,34.71
5914-DVBWJ,Female,1,No,No,2,2,0,Electronic check,85.45,1505.85,Yes,17.62
5914-GXMDA,Female,0,Yes,No,1,0,1,Mailed check,19.3,593.2,No,30.74
5914-XRFQB,Male,0,Yes,No,2,2,2,Bank transfer (automatic),115.8,8424.9,No,72.75
5915-ANOEI,Male,0,Yes,No,2,1,2,Mailed check,79.15,5536.5,No,69.95
5915-DGNVC,Female,0,Yes,No,2,1,1,Electronic check,71.8,3472.05,No,48.36
5916-QEWPT,Female,0,Yes,No,1,1,0,Credit card (automatic),69,147.8,No,2.14
5917-HBSDW,Female,0,Yes,Yes,1,0,0,Electronic check,19.35,683.75,No,35.34
5917-RYRMG,Male,1,No,No,1,0,1,Credit card (automatic),19.8,587.7,No,29.68
5918-VUKWP,Female,0,No,No,1,0,1,Bank transfer (automatic),20.55,654.55,No,31.85
5919-TMRGD,Female,0,No,Yes,1,2,0,Electronic check,79.35,79.35,Yes,1.00
5919-VCZYM,Male,0,No,No,1,0,0,Mailed check,20.05,42.7,No,2.13
5921-NGYRH,Male,0,Yes,No,1,2,0,Mailed check,73.55,4764,No,64.77
5922-ABDVO,Female,0,Yes,No,2,2,0,Mailed check,89.65,1761.05,Yes,19.64
5923-GXUOC,Male,0,No,No,1,2,0,Electronic check,104.4,1081.45,Yes,10.36
5924-IFQTT,Male,0,Yes,Yes,2,1,0,Electronic check,72.8,930.05,No,12.78
5924-SNGKP,Female,0,No,Yes,1,0,1,Credit card (automatic),20.25,865,No,42.72
5928-QLDHB,Male,0,No,No,2,2,0,Electronic check,76.25,684.85,No,8.98
5930-GBIWP,Male,0,No,No,2,1,2,Credit card (automatic),81.5,5553.25,No,68.14
5931-FLJJF,Male,1,Yes,No,1,2,0,Mailed check,70.1,467.55,Yes,6.67
5934-RMPOV,Female,0,No,Yes,2,2,0,Electronic check,84.75,1816.75,No,21.44
5934-TSSAU,Female,0,Yes,Yes,1,2,0,Credit card (automatic),75.3,1702.9,No,22.61
5935-FCCNB,Female,1,No,No,2,2,0,Electronic check,94.2,1608.15,No,17.07
5937-EORGB,Male,1,Yes,No,2,2,0,Electronic check,96.5,1392.25,No,14.43
5939-SXWHM,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),26.3,1245.05,No,47.34
5939-XAIXZ,Female,0,No,No,2,1,0,Mailed check,56.1,1033.9,No,18.43
5940-AHUHD,Male,0,No,No,1,2,0,Mailed check,70.6,70.6,Yes,1.00
5940-NFXKV,Male,0,Yes,Yes,2,2,0,Electronic check,83.65,1465.75,Yes,17.52
5944-UGLLK,Male,0,No,No,0,1,1,Credit card (automatic),54.9,3045.75,No,55.48
5945-AZYHT,Male,0,Yes,No,2,2,1,Electronic check,109.6,7854.15,No,71.66
5947-SGKCL,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),105.35,1559.25,No,14.80
5948-UJZLF,Male,0,No,No,1,1,0,Mailed check,49.25,97,No,1.97
5949-EBSQK,Male,0,Yes,Yes,1,1,0,Credit card (automatic),61.45,229.55,Yes,3.74
5949-HGVJL,Female,0,Yes,No,1,1,0,Electronic check,73.05,1959.5,No,26.82
5949-XIKAE,Female,0,Yes,Yes,1,2,0,Electronic check,83.55,680.05,Yes,8.14
5950-AAAGJ,Male,0,No,No,2,2,0,Bank transfer (automatic),84.3,1537.9,No,18.24
5951-AOFIH,Male,0,No,No,1,1,0,Credit card (automatic),66.4,2245.4,No,33.82
5954-BDFSG,Female,0,No,No,2,2,2,Credit card (automatic),107.5,7853.7,No,73.06
5955-EPOAZ,Female,0,No,No,1,0,0,Mailed check,20.95,109.5,No,5.23
5955-ERIHD,Male,0,Yes,No,2,2,0,Electronic check,94.7,1687.95,Yes,17.82
5956-VKDTT,Female,1,Yes,No,2,2,0,Electronic check,74.35,334.8,Yes,4.50
5956-YHHRX,Male,1,No,No,2,2,0,Electronic check,104.35,2271.85,No,21.77
5959-BELXA,Male,1,No,No,2,2,0,Credit card (automatic),96.15,3019.25,Yes,31.40
5960-MVTUK,Male,0,No,No,0,1,0,Electronic check,29.75,96.85,No,3.26
5960-WPXQM,Male,0,No,No,1,2,0,Electronic check,79.05,79.05,Yes,1.00
5961-VUSRV,Female,0,No,No,1,0,1,Bank transfer (automatic),19.35,219.35,No,11.34
5965-GGPRW,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.25,7609.75,No,72.30
5966-EMAZU,Male,0,Yes,No,2,2,1,Mailed check,108.5,6880.85,No,63.42
5968-HYJRZ,Male,0,Yes,Yes,2,0,2,Mailed check,24.55,1160.45,No,47.27
5968-VXZLG,Male,0,No,No,1,1,0,Bank transfer (automatic),46.6,87.9,No,1.89
5968-XQIVE,Male,0,Yes,Yes,2,2,1,Electronic check,89.7,6588.95,No,73.46
5970-GHJAW,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.95,862.4,No,43.23
5973-EJGDP,Male,0,No,No,2,2,0,Electronic check,87.35,4473,No,51.21
5975-BAICR,Male,0,Yes,Yes,1,1,1,Credit card (automatic),63.7,2188.5,No,34.36
5976-JCJRH,Male,0,Yes,No,1,2,0,Electronic check,70.3,738.2,Yes,10.50
5977-CKHON,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),92.55,4039,No,43.64
5980-BDHPY,Male,0,Yes,No,2,1,2,Bank transfer (automatic),87.1,6230.1,No,71.53
5980-NOPLP,Female,0,Yes,No,2,2,0,Electronic check,96.1,4364.1,Yes,45.41
5981-ITEMU,Male,0,Yes,No,2,2,0,Bank transfer (automatic),97.1,3706.95,Yes,38.18
5981-ZVXOT,Female,1,No,No,2,2,1,Electronic check,108.35,3726.15,No,34.39
5982-FPVQN,Female,0,Yes,Yes,2,2,0,Electronic check,95.15,3532.85,No,37.13
5982-PSMKW,Female,0,Yes,Yes,2,1,2,Credit card (automatic),91.1,2198.3,No,24.13
5982-XMDEX,Female,0,No,No,2,0,2,Bank transfer (automatic),26.5,1698.55,No,64.10
5985-BEHZK,Female,1,Yes,No,2,2,1,Credit card (automatic),105,7578.05,No,72.17
5985-TBABQ,Female,0,No,No,2,1,1,Mailed check,74.75,2282.95,No,30.54
5986-WWXDV,Male,0,No,Yes,1,0,1,Bank transfer (automatic),19.35,779.2,No,40.27
5989-AXPUC,Female,0,Yes,No,2,2,2,Mailed check,118.6,7990.05,No,67.37
5989-OMNJE,Female,0,Yes,Yes,0,1,1,Electronic check,57.6,1367.75,No,23.75
5989-PGKJB,Female,0,No,No,1,2,0,Electronic check,86.25,1340.1,No,15.54
5993-BQHEA,Male,0,No,No,1,0,1,Credit card (automatic),20.05,267,No,13.32
5993-JSUWV,Female,0,No,No,1,1,2,Bank transfer (automatic),61.15,4017.45,No,65.70
5995-LFTLE,Male,0,No,No,2,0,2,Credit card (automatic),25.3,1474.35,No,58.27
5995-OIGLP,Male,0,No,No,1,1,0,Mailed check,56.65,654.85,Yes,11.56
5995-SNNEW,Male,1,Yes,No,2,2,0,Electronic check,104.45,2184.85,No,20.92
5995-WWKKG,Female,0,No,No,1,0,1,Electronic check,19.8,695.05,No,35.10
5996-DAOQL,Male,0,No,No,1,0,0,Mailed check,20.45,20.45,No,1.00
5996-EBTKM,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),69.9,4615.9,No,66.04
5996-NRVXR,Male,1,Yes,No,1,2,1,Credit card (automatic),98.15,4116.8,No,41.94
5997-OPVFA,Male,0,Yes,No,2,1,2,Bank transfer (automatic),89.05,6254.45,No,70.24
5998-DZLYR,Female,0,Yes,No,2,2,2,Bank transfer (automatic),94.35,5703,No,60.45
5998-VVEJY,Male,0,No,No,2,2,0,Electronic check,80.5,2088.8,Yes,25.95
5999-LCXAO,Female,0,No,No,0,1,0,Mailed check,29.9,29.9,No,1.00
6000-APYLU,Male,0,No,No,1,2,0,Electronic check,80.8,713.1,Yes,8.83
6000-UKLWI,Male,0,No,No,1,0,2,Mailed check,20.15,802.35,No,39.82
6005-OBZPH,Female,1,No,No,2,2,0,Electronic check,89.15,2277.65,Yes,25.55
6007-TCTST,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),115.8,8476.5,No,73.20
6008-NAIXK,Male,1,No,No,0,1,1,Electronic check,55.45,2966.95,No,53.51
6010-DDPPW,Male,0,Yes,No,2,0,2,Bank transfer (automatic),25.15,1940.85,No,77.17
6013-BHCAW,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),81,4976.15,No,61.43
6015-VVHHE,Female,1,No,No,2,2,0,Credit card (automatic),83.15,446.05,Yes,5.36
6016-LVTJQ,Female,0,Yes,Yes,1,0,0,Mailed check,20.65,716.4,No,34.69
6016-NXBNJ,Male,0,No,No,1,0,1,Mailed check,19.15,638,No,33.32
6017-PPLPX,Male,0,Yes,Yes,1,2,0,Electronic check,70.45,1470.95,Yes,20.88
6022-KOUQO,Female,0,Yes,Yes,0,1,0,Bank transfer (automatic),29.05,44.75,No,1.54
6022-UGGSO,Female,1,No,No,1,2,0,Electronic check,74.4,2276.95,Yes,30.60
6023-GSSXW,Female,0,Yes,No,1,1,2,Credit card (automatic),61.45,4131.2,No,67.23
6023-YEBUP,Male,0,No,No,2,2,0,Electronic check,100.95,329.95,Yes,3.27
6024-RUGGH,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),25.2,1798.9,No,71.38
6029-CSMJE,Male,0,No,No,0,1,0,Mailed check,25.65,440.2,No,17.16
6029-WTIPC,Male,1,No,No,2,2,0,Electronic check,101.1,3744.05,Yes,37.03
6030-REHUX,Female,1,Yes,No,2,2,0,Electronic check,110.85,3204.4,No,28.91
6032-IGALN,Female,0,No,No,0,1,0,Mailed check,25.1,25.1,Yes,1.00
6032-KRXXO,Male,0,No,No,1,2,0,Electronic check,90.25,2755.35,Yes,30.53
6034-YMTOB,Female,0,No,No,1,2,0,Mailed check,75.65,399.45,No,5.28
6034-ZRYCV,Female,0,Yes,No,0,1,2,Electronic check,54.2,3937.45,Yes,72.65
6035-BXTTY,Female,1,No,No,1,1,0,Bank transfer (automatic),54.65,1830.1,No,33.49
6035-RIIOM,Female,0,No,No,2,2,2,Bank transfer (automatic),97.2,5129.45,No,52.77
6036-TTFYU,Female,0,Yes,No,1,0,0,Mailed check,19.6,314.45,No,16.04
6038-GCYEC,Female,0,No,No,0,1,0,Credit card (automatic),54.15,1240.25,Yes,22.90
6040-CGACY,Female,0,No,No,1,0,0,Mailed check,19.6,299.4,No,15.28
6047-SUHPR,Male,0,Yes,Yes,1,1,1,Electronic check,59.8,2343.85,No,39.19
6047-YHPVI,Male,0,No,No,1,2,0,Electronic check,69.7,316.9,Yes,4.55
6048-NJXHX,Male,0,Yes,No,1,0,2,Electronic check,19.75,899.45,No,45.54
6048-QBXKL,Female,1,No,No,2,1,0,Credit card (automatic),56.55,118.25,No,2.09
6048-UWKAL,Female,1,Yes,No,2,2,2,Credit card (automatic),105.4,6998.95,No,66.40
6050-FFXES,Female,0,Yes,No,2,2,2,Bank transfer (automatic),105.35,7240.65,No,68.73
6050-IJRHS,Female,0,Yes,Yes,2,2,1,Electronic check,106.5,7397,No,69.46
6051-PTVNS,Female,0,Yes,Yes,1,0,1,Credit card (automatic),19.15,998.1,No,52.12
6060-DRTNL,Female,1,No,No,1,2,0,Mailed check,84.85,415.55,Yes,4.90
6060-QBMGV,Male,0,Yes,No,1,0,2,Credit card (automatic),19.85,1433.8,No,72.23
6061-GWWAV,Male,0,No,Yes,1,1,1,Mailed check,70.2,2894.55,No,41.23
6061-PQHMK,Female,0,No,No,1,0,1,Credit card (automatic),19.9,527.5,No,26.51
6064-PUPMC,Male,0,Yes,Yes,1,1,1,Credit card (automatic),57.2,1423.35,No,24.88
6064-ZATLR,Female,0,No,No,1,1,2,Bank transfer (automatic),52.85,1498.65,No,28.36
6067-NGCEU,Female,0,No,No,2,2,0,Credit card (automatic),111.05,7107,No,64.00
6072-NUQCB,Male,0,Yes,Yes,1,0,1,Bank transfer (automatic),20.25,488.25,No,24.11
6075-QMNRR,Female,0,No,No,1,1,0,Bank transfer (automatic),49.75,2535.55,No,50.97
6075-SLNIL,Male,0,No,No,2,2,0,Credit card (automatic),95.1,3691.2,No,38.81
6077-BDPXA,Female,0,No,No,1,2,0,Electronic check,70.15,194.2,No,2.77
6078-VESFR,Male,1,Yes,No,1,2,0,Bank transfer (automatic),70.45,849.1,No,12.05
6080-LNESI,Male,0,No,No,2,0,2,Mailed check,24.75,1234.6,No,49.88
6080-TCMYC,Male,0,Yes,Yes,2,2,0,Electronic check,81.2,3292.3,No,40.55
6082-GLJIX,Male,0,No,No,1,0,0,Mailed check,19.25,331.35,No,17.21
6082-OQFBA,Male,0,Yes,Yes,1,0,1,Mailed check,19.65,436.9,No,22.23
6086-ESGRL,Female,0,No,No,1,2,0,Credit card (automatic),80.15,80.15,Yes,1.00
6087-MVHJH,Female,0,No,No,2,2,0,Electronic check,88.45,1422.1,Yes,16.08
6087-YPWHO,Male,0,Yes,No,2,1,2,Mailed check,68.15,4808.7,No,70.56
6088-BXMRG,Female,0,Yes,Yes,2,2,0,Electronic check,98.85,3089.6,No,31.26
6092-QZVPP,Male,0,No,No,1,1,0,Credit card (automatic),79.2,2854.95,No,36.05
6094-ZIVKX,Female,0,No,No,1,1,1,Credit card (automatic),54.45,3674.95,No,67.49
6096-EGVTU,Female,0,Yes,Yes,2,0,1,Mailed check,24.9,1595.5,No,64.08
6097-EQISJ,Female,0,Yes,Yes,2,2,1,Credit card (automatic),102.45,6615.15,Yes,64.57
6100-FJZDG,Male,0,Yes,Yes,1,0,1,Bank transfer (automatic),20.05,505.9,No,25.23
6100-QQHEB,Male,0,Yes,Yes,2,2,0,Electronic check,92.55,1515.1,Yes,16.37
6101-IMRMM,Male,0,No,Yes,1,2,0,Mailed check,94.5,575.45,Yes,6.09
6103-BOCOU,Female,0,No,No,2,2,0,Electronic check,80.7,2193,No,27.17
6103-LIANB,Male,0,Yes,Yes,2,2,2,Credit card (automatic),99.5,5861.75,No,58.91
6103-QCKFX,Female,0,Yes,Yes,1,1,0,Bank transfer (automatic),56.25,2419.55,No,43.01
6108-OQZDQ,Female,0,Yes,Yes,2,2,0,Electronic check,97.95,384.5,Yes,3.93
6110-OHIHY,Male,0,No,No,1,2,0,Electronic check,79.25,267.6,Yes,3.38
6112-KTHFQ,Female,0,No,No,1,0,0,Mailed check,19.3,279.3,No,14.47
6114-TCFID,Female,0,No,No,0,1,1,Credit card (automatic),39.5,1082.75,No,27.41
6115-ZTBFQ,Female,0,Yes,No,0,1,2,Bank transfer (automatic),65.5,4919.7,No,75.11
6116-RFVHN,Female,0,Yes,No,2,2,0,Electronic check,100.45,3414.65,No,33.99
6119-SPUDB,Male,0,No,No,0,1,2,Mailed check,38.25,1755.35,No,45.89
6120-RJKLU,Female,1,Yes,No,1,1,2,Credit card (automatic),79.95,4819.75,No,60.28
6121-TNHBO,Female,1,No,No,2,1,1,Bank transfer (automatic),83,5243.05,No,63.17
6121-VZNQB,Female,0,No,No,1,0,0,Mailed check,19.1,19.1,Yes,1.00
6122-EFVKN,Male,0,No,Yes,0,1,2,Mailed check,35.75,830.8,No,23.24
6122-LJADA,Male,0,Yes,Yes,2,1,2,Credit card (automatic),90.15,6237.05,No,69.19
6124-ACRHJ,Female,0,No,No,1,0,0,Mailed check,19.75,19.75,No,1.00
6127-ISGTU,Female,0,Yes,No,2,2,0,Electronic check,84.95,1378.25,Yes,16.22
6127-IYJOZ,Male,1,No,No,1,1,0,Mailed check,45.85,45.85,No,1.00
6128-AQBMT,Male,1,Yes,No,0,1,0,Electronic check,53.95,2215.4,No,41.06
6128-CZOMY,Female,0,No,No,1,1,0,Electronic check,45.65,45.65,Yes,1.00
6128-DAFVY,Female,0,No,No,0,1,0,Credit card (automatic),44.85,2564.95,No,57.19
6131-FOYAS,Male,0,No,No,2,1,0,Electronic check,59.6,2094.9,No,35.15
6131-IUNXN,Female,0,Yes,Yes,1,0,0,Mailed check,20.2,382.2,No,18.92
6131-JLWZM,Female,0,No,No,1,0,0,Mailed check,20.3,275.4,No,13.57
